Air Velocity;Indoor Temperature;Indoor Relative Humidity
0,008419848;0,61137434;0,761768902
0,00698582;0,602169013;0,768020165
0,006158831;0,58324928;0,780978749
0,005145796;0,563809166;0,794448396
0,004859622;0,537196606;0,813141834
0,005657444;0,511783317;0,831267046
0,007940675;0,488984408;0,847755578
0,008684022;0,484186484;0,85125297
0,006234597;0,501402263;0,838748055
0,003757686;0,530795806;0,817681762
0,003145435;0,556931274;0,79925148
0,00292516;0,577170387;0,785173843
0,002881152;0,586601417;0,778671967
0,002778992;0,586973863;0,778415955
0,03293687;0,719882672;0,690730538
0,009004779;0,623201061;0,753789054
0,006581625;0,597544231;0,77117408
0,004868597;0,575812479;0,78611304
0,005054948;0,543385733;0,808768197
0,008865735;0,505392031;0,835867579
0,019337962;0,461714714;0,867760589
0,023870738;0,449967548;0,876473343
0,013877738;0,485540943;0,850264685
0,005194118;0,533860879;0,815505662
0,003152945;0,56937208;0,79057796
0,002799763;0,594017525;0,773585114
0,002835187;0,605184855;0,76596826
0,002845826;0,606600555;0,765006353
0;0,112135642;0,990095078
0,015181634;0,641957998;0,74125214
0,009366128;0,607104761;0,764663968
0,005415475;0,584114515;0,780382888
0,005721201;0,544763857;0,807796489
0,013518775;0,483667414;0,851631913
0,043594756;0,374077892;0,934139106
0,068463003;0,324647276;0,972984223
0,025774395;0,439577337;0,884227354
0,007260732;0,529024783;0,818940906
0,003330915;0,578016359;0,784589113
0,002672927;0,607541899;0,764367212
0,002829438;0,62017749;0,75582363
0,002801277;0,622542145;0,754232119
0;0,112135405;0,990095078
0,020883699;0,665211644;0,725912262
0,01425888;0,622883792;0,754002368
0,006999074;0,5999052;0,769562886
0,005308227;0,558581835;0,798097044
0,017215668;0,483449677;0,851790902
0,083513457;0,323799401;0,973659367
0,142931543;0,235586072;0,990095078
0,038219568;0,427956579;0,892952741
0,008624154;0,535750818;0,814165809
0,00359736;0,589937975;0,776380534
0,002977564;0,620306277;0,755736891
0,003369569;0,631636165;0,748133076
0,003530452;0,635229822;0,74573239
0;0,112135405;0,990095078
0,021039838;0,693090666;0,707816749
0,012237724;0,662223748;0,727870749
0,006671741;0,641078492;0,741836731
0,003320424;0,607350918;0,764496851
0,009451081;0,556086372;0,799842859
0,026589808;0,477104769;0,856432552
0,036884198;0,452752929;0,874402277
0,018303906;0,513966743;0,829699269
0,00609611;0,581264325;0,782346897
0,003135671;0,619873183;0,75602861
0,003342078;0,639400342;0,742953055
0,003880223;0,647002199;0,737905553
0,004026767;0,646303683;0,738368356
0;0,112135405;0,990095078
0,02280311;0,703272415;0,701288416
0,013403067;0,677504637;0,717893483
0,007808094;0,661280622;0,728489712
0,002114677;0,639670521;0,74277325
0,005073981;0,615124966;0,75923196
0,011592003;0,588306322;0,77750052
0,013813967;0,580931121;0,782576721
0,009589501;0,598375696;0,7706064
0,004475012;0,623543065;0,753559157
0,003059984;0,639707147;0,742748878
0,003471532;0,648390906;0,736986065
0,004086807;0,652019642;0,734587187
0,005213699;0,65137012;0,73501617
0;0,112135405;0,990095078
0,025421015;0,691768909;0,708667386
0,018712404;0,665228173;0,725901437
0,010860917;0,661343766;0,72844826
0,003184734;0,658292607;0,730453149
0,00232041;0,651306738;0,735058041
0,005129574;0,644424445;0,739614451
0,00624307;0,64471698;0,739420379
0,005302364;0,649513596;0,736243296
0,00386981;0,652919602;0,733993089
0,003169866;0,650753776;0,735423403
0,003333381;0,646924427;0,737957071
0,004061237;0,647386774;0,737650838
0,006238136;0,648364981;0,737003222
0;0,112135405;0,990095078
0,020881762;0,675995468;0,718874546
0,024842573;0,640216228;0,742410172
0,0139897;0,654386318;0,733025572
0,005829591;0,672484815;0,721160366
0,003421409;0,678280449;0,71738952
0,003617934;0,682570242;0,714607399
0,00493326;0,687290751;0,71155476
0,006530923;0,686756698;0,711899656
0,00629609;0,673550307;0,720466074
0,00423462;0,650226857;0,735771675
0,005620968;0,628218981;0,75042084
0,005234549;0,627854264;0,7506653
0,007480464;0,637612076;0,744143915
0;0,112135405;0,990095078
0,016920698;0,684883049;0,713110608
0,013266525;0,665547345;0,72569245
0,006900063;0,682378073;0,714731865
0,005498823;0,703527848;0,70112519
0,004525345;0,711582657;0,695991923
0,004120918;0,715846171;0,69328571
0,006132752;0,719442325;0,691008957
0,014868118;0,715679331;0,693391468
0,015149685;0,690997022;0,709164481
0,012506889;0,645536553;0,738876852
0,015554971;0,597489411;0,771211518
0,008366937;0,592676028;0,774503583
0,009846082;0,618834566;0,756728506
0;0,112135405;0,990095078
0;0,112135405;0,990095078
0;0,112135405;0,990095078
0;0,112135405;0,990095078
0,007031854;0,725289805;0,687318323
0,004338204;0,721689133;0,689589208
0,003965881;0,726044925;0,686842763
0,009205101;0,748415973;0,672861204
0,028947592;0,728907721;0,685041978
0,021734048;0,688189404;0,71097467
0,017907062;0,645865238;0,738658951
0,013231719;0,59801633;0,770851721
0,010448103;0,581741893;0,782017579
0,013616057;0,59096589;0,775675528
0,007264351;0,314672798;0,839788429
0,010295289;0,311721409;0,84197714
0,011066367;0,302069789;0,8491611
0,009870369;0,29106597;0,857400954
0,008776551;0,275888538;0,868852472
0,007895083;0,262749692;0,878846742
0,006127333;0,252603736;0,886615784
0,00362663;0,250770638;0,888024213
0,005960239;0,258135137;0,882374686
0,005004604;0,272365756;0,871524766
0,007852794;0,286881179;0,860548417
0,008848599;0,299142421;0,851348025
0,010168468;0,305558086;0,846559993
0,011317161;0,307216019;0,845325582
0,00561487;0,373783098;0,796750558
0,005391386;0,365742321;0,802515726
0,005200502;0,351519907;0,812781913
0,004495054;0,336550699;0,823682162
0,004340102;0,31565588;0,839060228
0,005455376;0,295618212;0,85398577
0,008101286;0,277640654;0,867525369
0,008901678;0,273757792;0,870468157
0,006367522;0,28711271;0,86037408
0,003465077;0,310142079;0,843149906
0,002516429;0,330930943;0,827799499
0,002192322;0,347696504;0,815556766
0,002178331;0,356659835;0,809061601
0,002045226;0,360077139;0,806594493
0,019440702;0,43256281;0,75545992
0,007593937;0,376251804;0,794986157
0,0058332;0,358435972;0,807778693
0,004382437;0,341713696;0,819911573
0,00451837;0,316079936;0,838746246
0,008588159;0,286341655;0,860954758
0,019160259;0,252473047;0,886716149
0,023583529;0,243296023;0,893782327
0,013720185;0,270485091;0,872953601
0,004820098;0,3077735;0,84491078
0,002420306;0,335608642;0,824371405
0,002018241;0,355670212;0,809777003
0,002123672;0,365898458;0,802403509
0,002069319;0,370000245;0,799459329
0;0,112135642;0,998775714
0,01386083;0,386546049;0,787657357
0,0085824;0,363730967;0,803962245
0,005021655;0,345710836;0,817000382
0,005271003;0,314208667;0,840132371
0,013177783;0,266678812;0,875850128
0,0422594;0,182960407;0,941151721
0,065870434;0,145821833;0,971096182
0,025146585;0,232311111;0,902288704
0,006840831;0,300658369;0,850215053
0,002645089;0,338660634;0,822139854
0,002016728;0,362372703;0,804940072
0,002299755;0,37367643;0,796826854
0,002268047;0,378410615;0,793445413
0;0,112135405;0,998775911
0,019525706;0,401444027;0,777132609
0,013126821;0,373922467;0,796650879
0,006554818;0,3557022;0,809753872
0,004884952;0,32245505;0,834035373
0,016472821;0,264056703;0,877849181
0,079619738;0,142138632;0,974098598
0,1367143;0,076085868;0,990095078
0,036545537;0,220920575;0,911164594
0,007985353;0,303360271;0,848198214
0,002840314;0,345393448;0,817231287
0,002421924;0,369737439;0,799647746
0,002848875;0,380108028;0,792235391
0,002748534;0,385660002;0,78828635
0;0,112135405;0,998775911
0,018402971;0,419582717;0,764448724
0,011606751;0,399612356;0,778421399
0,006424785;0,383301293;0,789962429
0,002790731;0,356543654;0,809145567
0,00857936;0,316879769;0,838154243
0,024843325;0,256374697;0,883723028
0,034692269;0,237514659;0,898252696
0,017090594;0,284122198;0,862627667
0,005267401;0,335581172;0,824391509
0,002394869;0,365834481;0,802449488
0,00284825;0,382348772;0,790639969
0,00340342;0,389932791;0,785256301
0,003313679;0,392428015;0,783490484
0;0,112135405;0,998775911
0,019286452;0,427897835;0,758682014
0,012886211;0,411217298;0,770280656
0,007667246;0,398140288;0,779458223
0,001981101;0,379995295;0,792315716
0,004236066;0,360136835;0,806551441
0,010339852;0,339029513;0,821870412
0,012412248;0,333073818;0,826227893
0,008444436;0,346453827;0,816460014
0,003727363;0,366513137;0,801961839
0,002665723;0,380590948;0,791891365
0,003243467;0,389499935;0,7855629
0,003715993;0,394145765;0,782276443
0,004003876;0,396189939;0,780833369
0;0,112135405;0,998775911
0,022835902;0,424361139;0,761131113
0,017487092;0,407188169;0,77310041
0,010169898;0,401089061;0,777382254
0,002956717;0,394553767;0,781988271
0,0016035;0,3868412;0,78744791
0,004008986;0,380201378;0,792168882
0,004887162;0,379882087;0,792396384
0,004197804;0,383970079;0,789486949
0,003572222;0,388546343;0,786238631
0,003290117;0,39025886;0,785025396
0,003562254;0,390974023;0,784519114
0,003952553;0,393165892;0,782968823
0,004543277;0,395760056;0,781136692
0;0,112135405;0,998775911
0,020829448;0,419493768;0,764510575
0,021502455;0,396837439;0,780376648
0,012232751;0,400171144;0,778028073
0,004873188;0,406068808;0,773885039
0,002551101;0,406783259;0,773384174
0,002485374;0,407948402;0,772567827
0,003851526;0,410826182;0,770554066
0,005722678;0,411234541;0,770268604
0,006224914;0,40490747;0,774699669
0,004448638;0,393738832;0,782563932
0,005579722;0,383781122;0,789621271
0,005253884;0,384629828;0,789018085
0,005090112;0,391424955;0,784200003
0;0,112135405;0,998775911
0,016130664;0,428783049;0,75806987
0,012421527;0,415485449;0,767301323
0,006658117;0,420790195;0,763609446
0,004225669;0,428425467;0,758317105
0,003353543;0,43125235;0,756364097
0,00306296;0,432523567;0,755486985
0,005406301;0,433841876;0,754578123
0,014114629;0,432688862;0,755372987
0,014330302;0,421320801;0,763240841
0,011641253;0,398158721;0,779445235
0,013385367;0,374643102;0,796135606
0,007935659;0,371752004;0,798204181
0,006776865;0,384915465;0,78881515
0;0,112135405;0,998775911
0;0,112135405;0,998775911
0;0,112135405;0,998775911
0;0,112135405;0,998775911
0,004379912;0,442638367;0,74853303
0,002833594;0,439868564;0,750432855
0,002692798;0,442179706;0,748847398
0,005382107;0,453990968;0,740781067
0,023592557;0,444314138;0,747385228
0,018464286;0,423864068;0,761475762
0,015835173;0,402773751;0,77619791
0,012669436;0,38058417;0,791896193
0,009802614;0,373405657;0,797020551
0,011151828;0,385330128;0,78852061
0,005862976;0,307392611;0,845194172
0,010173282;0,300248107;0,850521571
0,011093785;0,287089759;0,86039136
0,009678964;0,273971842;0,87030576
0,008508197;0,256954177;0,883279048
0,007679396;0,242532341;0,894372002
0,005700861;0,231151319;0,903189874
0,002669866;0,227996582;0,905644093
0,004905514;0,234162166;0,900851629
0,004453688;0,24701145;0,890917089
0,006675386;0,260336163;0,880690791
0,007552637;0,271672829;0,872051038
0,008724248;0,277724252;0,867462083
0,009674882;0,279620257;0,866027568
0,006645033;0,36476007;0,803221918
0,006020991;0,35160303;0,812721656
0,005689862;0,333295835;0,826065178
0,004820599;0,315793705;0,838958171
0,004476228;0,292664207;0,856200897
0,00545676;0,271117727;0,872472785
0,008043475;0,251751224;0,887270615
0,008794256;0,246170472;0,891565103
0,006221024;0,257717027;0,8826948
0,003287332;0,27871554;0,866711881
0,002379185;0,297839929;0,852322265
0,002121693;0,313309182;0,840799198
0,002158838;0,321676385;0,834609817
0,002018409;0,325174908;0,832030918
0,023348866;0,434990252;0,75378703
0,007793992;0,362732425;0,804681026
0,006292444;0,341195934;0,820289177
0,004705824;0,322110906;0,834289226
0,004537488;0,294244608;0,855015326
0,008447885;0,263125706;0,878559678
0,019018359;0,228198146;0,905487158
0,023413318;0,217284109;0,914010132
0,013503806;0,242063334;0,89473427
0,004567457;0,276649722;0,868275765
0,002233468;0,302380994;0,848928831
0,001956773;0,320836834;0,835229475
0,002134252;0,330266556;0,828287173
0,002073954;0,334257037;0,825360964
0;0,112135642;0,998775714
0,014104666;0,375786127;0,795318777
0,009167416;0,349688831;0,814110032
0,005469845;0,329363266;0,828950514
0,005239966;0,295374909;0,854168073
0,013062507;0,246685738;0,89116803
0,042191099;0,163299348;0,956929529
0,065702545;0,124938193;0,988197887
0,024874776;0,207076198;0,922028554
0,006532352;0,271376132;0,872276441
0,002440018;0,306543904;0,845825861
0,002020511;0,328166966;0,829829576
0,002375989;0,338333257;0,822379032
0,002338834;0,342625072;0,81924719
0;0,112135405;0,998775911
0,019828378;0,396951005;0,780296563
0,013841592;0,366774516;0,801774078
0,007142185;0,345678729;0,817023738
0,00500288;0,308678217;0,844237898
0,016553551;0,248605763;0,889689438
0,079688699;0,128213153;0,98550347
0,13657829;0,061716117;0,990095078
0,036365402;0,19992563;0,927672387
0,007679935;0,277399491;0,867707953
0,002661276;0,315889432;0,838887291
0,002529856;0,337601682;0,822913678
0,002952309;0,346273311;0,816591278
0,002796284;0,350694389;0,813380498
0;0,112135405;0,998775911
0,01952419;0,424130798;0,761290809
0,012201977;0,403118966;0,775955376
0,00692217;0,382784363;0,790330078
0,003102306;0,349650896;0,814137562
0,008646369;0,305922446;0,846288607
0,025115353;0,243271169;0,893801514
0,034912198;0,222466965;0,909956285
0,017145482;0,266116694;0,876278426
0,005168162;0,31431688;0,840052172
0,002439776;0,341112811;0,820349809
0,00302927;0,353954604;0,811018232
0,003540529;0,358960156;0,807400335
0,003389372;0,35917813;0,807243036
0;0,112135405;0,998775911
0,021444779;0,43906671;0,750983474
0,01307757;0,421840823;0,762879706
0,007894651;0,403786801;0,775486327
0,002545113;0,377571896;0,794043766
0,004287943;0,352689808;0,811934121
0,010454676;0,328740382;0,829408143
0,012667896;0,321292522;0,834893102
0,008735185;0,333292029;0,826067967
0,004004178;0,350677978;0,813392401
0,002965933;0,360885058;0,806011962
0,00346917;0,365138344;0,802949907
0,003856972;0,366185642;0,802197136
0,004031483;0,365265109;0,802858766
0;0,112135405;0,998775911
0,025087261;0,436657343;0,752639627
0,017239029;0,419861576;0,764254842
0,01028737;0,408836352;0,77194609
0,003527723;0,39446898;0,78204815
0,001971114;0,382214991;0,79073516
0,004224772;0,373667035;0,796833574
0,005462526;0,373602107;0,796880017
0,005006026;0,37790617;0,793805254
0,004193945;0,380166892;0,792193452
0,003699957;0,376867554;0,79454649
0,003733952;0,371211766;0,798591123
0,004008014;0,368521756;0,800519715
0,004484855;0,367115331;0,801529299
0;0,112135405;0,998775911
0,02197997;0,427539539;0,75892988
0,021439983;0,405937287;0,773977267
0,012470285;0,406283928;0,773734206
0,00544392;0,406903483;0,773299913
0,00317466;0,404785105;0,774785537
0,00311736;0,405625487;0,774195941
0,004777951;0,410793837;0,77057668
0,006690963;0,41401362;0,768327821
0,006883426;0,406704417;0,773439435
0,004948182;0,388834478;0,786034412
0,005418934;0,370083843;0,7993994
0,005135601;0,364175477;0,803642412
0,004891727;0,365009795;0,803042338
0;0,112135405;0,998775911
0,015971504;0,429626762;0,757486742
0,013004595;0,416195024;0,76680678
0,007336672;0,420961078;0,763490723
0,004939765;0,427830884;0,758728326
0,004008161;0,430335622;0,756997056
0,003668937;0,432897084;0,7552294
0,00635377;0,438161042;0,751605717
0,0153449;0,441610334;0,749237775
0,015302857;0,430224317;0,757073932
0,012256175;0,400303498;0,77793493
0,013272288;0,367319035;0,801383019
0,007830324;0,356520703;0,809162154
0,006466243;0,360447326;0,806327543
0;0,112135405;0,998775911
0;0,112135405;0,998775911
0;0,112135405;0,998775911
0;0,112135405;0,998775911
0,004771805;0,443703859;0,747803091
0,003224359;0,440461125;0,750026133
0,00294319;0,443614196;0,747864498
0,006093335;0,458854891;0,737476955
0,026497839;0,453696888;0,740981169
0,020885067;0,430997988;0,756539686
0,017559563;0,404934226;0,774680894
0,013582042;0,374431312;0,796287019
0,010462399;0,358923054;0,807427112
0,010252304;0,356437818;0,809222061
0,005995031;0,308451324;0,844406615
0,010160618;0,301846702;0,849327629
0,011079742;0,289326103;0,858708618
0,009725744;0,276617853;0,868299906
0,008583626;0,259900334;0,881024055
0,007748874;0,2456187;0,891990438
0,005806711;0,234332216;0,900719684
0,002859573;0,231256916;0,903107799
0,005084104;0,237495038;0,898267893
0,004533574;0,250439694;0,888278644
0,006862881;0,263835638;0,878017854
0,007760966;0,275210357;0,869366503
0,008954811;0,281251197;0,864794851
0,009934723;0,283077754;0,863415654
0,006499183;0,365880026;0,802416756
0,005910633;0,353514375;0,811336941
0,005603772;0,33609834;0,824013076
0,004766905;0,319151787;0,836474104
0,004456742;0,296402705;0,853398138
0,00544404;0,275019496;0,869511204
0,008022935;0,255732191;0,884215466
0,008773515;0,2502392;0,888432807
0,006206519;0,261910498;0,879487638
0,003289047;0,283055398;0,863432526
0,002393931;0,302284433;0,849000895
0,002138374;0,317810409;0,83746577
0,002171378;0,326175471;0,831294342
0,002023975;0,329612039;0,828767789
0,022085837;0,431659877;0,756082836
0,00768156;0,364453979;0,803442069
0,006201717;0,344200359;0,818099674
0,004642204;0,325755696;0,831603312
0,004519334;0,298267434;0,852002418
0,008430102;0,267249611;0,875415356
0,018987632;0,232297436;0,902299327
0,023388595;0,221422759;0,910772087
0,013486148;0,246402479;0,8913863
0,004563655;0,281212549;0,864824049
0,002248874;0,307079265;0,845427357
0,001974657;0,325596943;0,83172018
0,002146681;0,335020838;0,82480166
0,002079554;0,338942585;0,821933902
0;0,112135642;0,998775714
0,013872402;0,37747486;0,794113013
0,009065863;0,353172134;0,811584768
0,005393904;0,333548651;0,825879916
0,005221924;0,299865672;0,850807366
0,013035295;0,251128339;0,887749265
0,042151386;0,167380562;0,953640571
0,065685917;0,128823552;0,985001791
0,024858204;0,211531166;0,918523557
0,006524452;0,276222812;0,86859918
0,00245412;0,311556828;0,842099302
0,002039363;0,333232096;0,82611189
0,002387104;0,343371511;0,818703313
0,002340461;0,347572474;0,815646888
0;0,112135405;0,998775911
0,019583077;0,399624961;0,778412525
0,013707374;0,371406195;0,79845185
0,007041537;0,35089512;0,813234921
0,005011061;0,313958347;0,840317908
0,016560285;0,25364818;0,885813958
0,079679721;0,132664555;0,981848634
0,136587685;0,065752619;0,990095078
0,036384958;0,204839497;0,923791558
0,007689036;0,282734204;0,863674951
0,002685152;0,321357689;0,834845006
0,002548368;0,343075528;0,818918945
0,002960117;0,351645721;0,812690711
0,00279817;0,355929331;0,809589644
0;0,112135405;0,998775911
0,01934012;0,428617517;0,758184313
0,012075861;0,409860937;0,771229107
0,006797332;0,389833614;0,785326542
0,00314362;0,356301183;0,809320823
0,008697583;0,312114428;0,841685464
0,025153985;0,248994264;0,889390453
0,034960135;0,228104321;0,905560207
0,017190623;0,27208975;0,871734365
0,005207159;0,320631228;0,835381277
0,002475005;0,347457839;0,815730189
0,003043355;0,360085106;0,806588747
0,003544045;0,364857701;0,803151707
0,0033905;0,364763638;0,803219352
0;0,112135405;0,998775911
0,021455653;0,444844744;0,74702205
0,012927965;0,42974651;0,757404004
0,007739854;0,411774065;0,769891562
0,002539915;0,38492593;0,788807716
0,004330727;0,359622878;0,806922152
0,010488655;0,335514817;0,824440073
0,01273103;0,328222382;0,829788842
0,008814521;0,340488737;0,820805124
0,004075479;0,357990273;0,808100493
0,003004771;0,36798354;0,800905965
0,003475575;0,371797549;0,798171566
0,003851345;0,372456941;0,797699465
0,004034497;0,371160394;0,798627924
0;0,112135405;0,998775911
0,025172553;0,442358319;0,748724965
0,016991189;0,427696628;0,758821201
0,01007466;0,41677498;0,766402739
0,003441044;0,401914342;0,776801924
0,001956863;0,389444995;0,78560182
0,004252905;0,381050917;0,791563783
0,005551782;0,381496379;0,79124662
0,005132989;0,386262671;0,787858486
0,004271784;0,388571078;0,786221098
0,003726335;0,38474601;0,788935538
0,003719502;0,37829479;0,793528026
0,003976557;0,375036834;0,795854173
0,004486321;0,37317258;0,797187308
0;0,112135405;0,998775911
0,02200508;0,431954671;0,755879424
0,021175426;0,412335946;0,769499031
0,012236799;0,413110687;0,76895802
0,005304355;0,413787084;0,768485898
0,003090648;0,411842561;0,769843703
0,003114139;0,4132497;0,768860973
0,004848117;0,419329068;0,764625107
0,006783325;0,423438941;0,761770613
0,006945455;0,416357939;0,766693266
0,004980908;0,39753108;0,779887585
0,00537724;0,377459639;0,794123875
0,005060553;0,370781883;0,798899115
0,004886708;0,371084645;0,798682191
0;0,112135405;0,998775911
0,015759487;0,432611803;0,75542613
0,0128421;0,420002374;0,764156963
0,007253139;0,425424847;0,760393942
0,00481266;0,433270958;0,75497163
0,00390528;0,436492049;0,752753339
0,003608622;0,439920887;0,750396935
0,006461126;0,446377459;0,745973655
0,015485276;0,451199761;0,742681809
0,01540205;0,440318663;0,750123902
0,012290446;0,409346741;0,771588873
0,013225638;0,374787347;0,796032494
0,00771105;0,363116525;0,804404488
0,006427442;0,366322277;0,802098962
0;0,112135405;0,998775911
0;0,112135405;0,998775911
0;0,112135405;0,998775911
0;0,112135405;0,998775911
0,004566996;0,447870336;0,744953492
0,003117154;0,445705699;0,746433021
0,0028317;0,44949319;0,743845608
0,005803992;0,464253938;0,733821373
0,026610618;0,461637656;0,73559122
0,021144269;0,440065014;0,750297999
0,01770699;0,413406789;0,768751318
0,013647291;0,381711261;0,791093658
0,0104055;0,365169143;0,802927762
0,010160469;0,360689559;0,806152896
0,013075453;0,334085084;0,965489237
0,01613226;0,328793656;0,969686847
0,016864402;0,316012987;0,979873457
0,015254754;0,302112837;0,991029238
0,013208192;0,283120683;0,990095078
0,01116496;0,267010232;0,990095078
0,008445462;0,255241779;0,990095078
0,005359956;0,253985427;0,990095078
0,008890819;0,264489678;0,990095078
0,008197067;0,28377187;0,990095078
0,012891411;0,304021209;0,989492898
0,014385009;0,321321895;0,975633858
0,016134639;0,330480487;0,968347448
0,017668124;0,332957042;0,966383122
0,007638426;0,40074016;0,913607247
0,007456609;0,390087858;0,921774918
0,007300012;0,371526776;0,936119103
0,006501806;0,352425456;0,951029974
0,006331148;0,325918017;0,971972918
0,007700871;0,300372613;0,992431526
0,01116207;0,277501759;0,990095078
0,011996058;0,273653859;0,990095078
0,008919202;0,292932246;0,998441205
0,005304851;0,325284906;0,972476689
0,004025346;0,354529565;0,949380048
0,00340089;0,378252812;0,930904649
0,00308854;0,390934187;0,921124273
0,002759888;0,395558611;0,91757433
0,027635585;0,472364876;0,85991094
0,01050622;0,40133391;0,913153373
0,008382505;0,37816743;0,930970725
0,006631758;0,356783151;0,947614947
0,007101221;0,323936631;0,973550074
0,012613539;0,285345016;0,990095078
0,027697689;0,240960265;0,990095078
0,033624253;0,229715758;0,990095078
0,019682071;0,267799362;0,990095078
0,007625487;0,319739473;0,976896329
0,004345532;0,359049819;0,945841725
0,003436852;0,387603692;0,923686423
0,003146895;0,402154077;0,912526662
0,002902078;0,407871464;0,908165607
0;0,112135642;0,990095078
0,018100322;0,412104415;0,90494557
0,012237698;0,382672938;0,927488101
0,007719768;0,359787815;0,945264848
0,008393734;0,319268802;0,977272035
0,020637129;0,258751481;0,990095078
0,078145723;0,151832111;0,990095078
0,135858996;0,111901734;0,990095078
0,040135667;0,216840788;0,990095078
0,011035312;0,307957939;0,986328396
0,00498628;0,361433025;0,943979632
0,003503627;0,395498916;0,917620099
0,003227144;0,411696651;0,905255436
0,002999633;0,418336353;0,900218414
0;0,112135405;0,990095078
0,024575876;0,430440507;0,89108299
0,017956284;0,396047477;0,91719957
0,009700543;0,373903798;0,93427414
0,00761566;0,330744838;0,968137652
0,025803699;0,256713609;0,990095078
0,16006196;0,146479322;0,990095078
0,373286264;0,100263138;0,990095078
0,057967061;0,205370578;0,990095078
0,01237851;0,311226003;0,983706279
0,005155482;0,370265191;0,937099254
0,003785207;0,405218793;0,9101873
0,003873345;0,420054816;0,89891773
0,003799884;0,427490665;0,893303738
0;0,112135405;0,990095078
0,024319674;0,456827603;0,871378358
0,016200532;0,434137146;0,888305121
0,009107226;0,41453602;0,903099192
0,005536815;0,37724107;0,931687817
0,014801978;0,322814654;0,974443873
0,043384764;0,248225587;0,990095078
0,059820091;0,228350121;0,990095078
0,027476024;0,286085271;0,990095078
0,008724866;0,354787257;0,949178107
0,004307967;0,398264556;0,915501223
0,003803744;0,422290922;0,897227081
0,004210508;0,433011601;0,889150321
0,004300888;0,436130781;0,886809341
0;0,112135405;0,990095078
0,026585792;0,470475054;0,86130039
0,017100608;0,452981605;0,874232389
0,010209416;0,438386864;0,885118639
0,003478263;0,412438808;0,904691512
0,007612772;0,383193436;0,927086314
0,016359471;0,353983976;0,949807693
0,018742049;0,348296081;0,95427334
0,012821768;0,369275568;0,937868575
0,005909992;0,399338253;0,914679472
0,00381916;0,419852182;0,899071038
0,003862616;0,432209747;0,889752774
0,004497062;0,43848057;0,885048462
0,005178622;0,441016227;0,883150867
0;0,112135405;0,990095078
0,030286643;0,466090722;0,86452958
0,022436782;0,446546796;0,879021239
0,013841626;0,441375474;0,882882236
0,003695621;0,432839291;0,889279759
0,003422522;0,42138014;0,897915444
0,007106014;0,412067789;0,9049734
0,008075174;0,413838813;0,903628348
0,006742982;0,422953643;0,896726417
0,004992237;0,432015318;0,889898893
0,003908764;0,434255348;0,888216391
0,004019446;0,434013235;0,888398144
0,004643135;0,43682454;0,886289216
0,005828557;0,440510713;0,883528963
0;0,112135405;0,990095078
0,026826624;0,45781354;0,870647703
0,028895713;0,426237523;0,894248242
0,017382142;0,4342299;0,888235493
0,00638713;0,446228694;0,879258419
0,003700256;0,448419136;0,877626053
0,004643146;0,450653102;0,875963302
0,006469011;0,456364423;0,871721748
0,009012013;0,460133006;0,868930392
0,009197118;0,45507727;0,87267648
0,006688396;0,43870889;0,884877487
0,007979131;0,422761831;0,896871306
0,006446213;0,424830383;0,89530959
0,006668386;0,435084791;0,887593918
0;0,112135405;0,990095078
0,020644137;0,470546524;0,861247817
0,016684091;0,448925364;0,877249084
0,008975591;0,457438358;0,870925694
0,005470584;0,47308111;0,859384731
0,004384918;0,479465261;0,854703771
0,004463605;0,482475157;0,852502733
0,007883351;0,485066704;0,850610628
0,018922453;0,484901172;0,850731401
0,019665919;0,471777309;0,860342777
0,016752853;0,440549599;0,883499875
0,01890548;0,408812331;0,90744924
0,010384489;0,408723262;0,907517041
0,008699524;0,426576315;0,893992827
0;0,112135405;0,990095078
0;0,112135405;0,990095078
0;0,112135405;0,990095078
0;0,112135405;0,990095078
0,006304978;0,492936836;0,844881672
0,004195519;0,490543047;0,84662148
0,004235309;0,494026943;0,844090169
0,008248822;0,507960865;0,834016461
0,031191755;0,497496808;0,841574056
0,024558897;0,471804065;0,860323109
0,020835793;0,444852949;0,880284672
0,016269426;0,417406664;0,900922596
0,01128077;0,410792885;0,905942466
0,013390665;0,419012513;0,899706491
0,01155882;0,328476982;0,969938428
0,01599594;0,319792985;0,976853619
0,016934574;0,303997544;0,989511941
0,015116187;0,288362879;0,990095078
0,012953737;0,267964656;0,990095078
0,010925397;0,250898592;0,990095078
0,008019762;0,238176548;0,990095078
0,0043432;0,235832585;0,990095078
0,007643126;0,245195714;0,990095078
0,00730387;0,263025221;0,990095078
0,011443447;0,281833769;0,990095078
0,012795755;0,297884642;0,994438536
0,014393005;0,306393712;0,987585016
0,015768326;0,308808311;0,985645678
0,008899724;0,393451173;0,919191006
0,00823867;0,378681625;0,930572843
0,007915344;0,356723693;0,94766149
0,006925581;0,335634804;0,964262066
0,006499878;0,307515689;0,986683575
0,007669599;0,280980186;0,990095078
0,011030732;0,257189394;0,990095078
0,011785583;0,251927458;0,990095078
0,008645015;0,269386897;0,990095078
0,004997332;0,299448632;0,993176588
0,003772415;0,326634846;0,971402734
0,00319995;0,348592659;0,954040161
0,002921472;0,360292021;0,94487085
0,002580841;0,364623554;0,941490434
0,032921096;0,479377738;0,85476783
0,010839048;0,39063202;0,92135654
0,00895671;0,364314133;0,941731654
0,007037922;0,341255154;0,959819857
